,id,client_name,date,date_register,value
392,5130,Vicki Edwards,2022-02-23,2021-12-20,87.74295004710679
393,3861,Lisa Lee,2022-02-10,2022-03-25,12.488027026575665
394,4521,Laura Stark,2022-03-05,2019-08-12,1.108142794063527
395,5365,Tina Gardner,2022-03-23,2021-10-04,28.789752553533333
396,4938,Randall Shepherd,2022-01-08,2020-11-18,66.73003496659288
397,9929,Beth Scott,2022-01-09,2021-04-16,1.3948610703142017
398,6078,Alexis Jones,2022-03-11,2020-08-13,85.95662011068801
399,3438,Aaron Moon,2022-01-31,2019-11-20,92.05828789903825
400,3883,Larry Shannon,2022-03-02,2021-12-31,31.095171063670634
401,1561,Travis Carroll,2022-02-09,2020-11-29,92.07817733477222
402,6123,Jacob Le,2022-02-18,2022-02-22,24.511667368569356
403,2431,Jacob Davis,2022-01-11,2021-06-03,73.2027490593804
404,6015,Vickie Smith,2022-01-14,2021-06-24,6.29947581572019
405,8699,Stacy Tapia,2022-01-26,2019-06-01,80.43366613638335
406,2286,Monique Kennedy,2022-01-23,2021-10-19,66.8966565174733
407,3201,Christopher Mann,2022-01-22,2021-11-12,97.20787910768892
408,3528,Maria Walters,2022-03-08,2020-10-12,51.10740462187161
409,6761,Troy Hampton,2022-01-25,2020-02-09,26.339889801953653
410,3904,Alexander Griffith,2022-01-24,2019-03-27,2.4923202836853786
411,9956,Joshua Brown,2022-01-06,2020-04-09,90.46498995658794
412,5746,Ryan Taylor,2022-01-20,2022-02-03,18.507670835764188
413,8039,Thomas Benton,2022-03-04,2021-08-31,99.59668314393735
414,9541,Tracey Lee,2022-01-23,2021-02-17,11.9332761866223
415,4660,Derek Saunders,2022-03-13,2021-05-02,75.51903233201178
416,8608,Jill Joseph,2022-02-19,2019-05-03,35.693269145899755
417,1408,Martin Bell,2022-02-26,2020-07-24,94.58417453727189
418,5754,Sarah Mckinney,2022-03-03,2020-10-12,46.069805245906856
419,3636,April Grant,2022-01-23,2019-04-08,54.583008484250016
420,1354,Mrs. Tammy Schwartz,2022-01-22,2019-10-09,49.05333244850534
421,7217,Brooke Friedman,2022-02-24,2019-08-09,50.239224063325885
422,8552,John Bauer,2022-01-20,2020-04-26,83.46807177503426
423,1753,Kristen Salinas,2022-02-15,2020-11-28,69.64005212424058
424,9642,Jeffrey Sparks,2022-02-24,2020-10-09,24.75625986546258
425,8199,Joseph Blair,2022-02-10,2021-08-15,32.32187534853208
426,4851,Susan Best,2022-02-19,2019-08-17,3.9521475973057996
427,9515,Michael Johnson,2022-01-09,2021-02-18,31.003603638320442
428,4595,Joanna Morrow,2022-02-27,2021-04-23,82.64810836021176
429,7265,Michelle Hill,2022-03-23,2021-01-19,76.10867786727786
430,5713,Sean Estrada,2022-03-25,2021-05-18,99.59034068563348
431,8596,Lacey Marquez,2022-01-24,2019-09-18,25.451252688769678
432,7111,Cheryl Ortiz,2022-02-02,2021-07-14,72.62191029773287
433,2815,Heather Park,2022-03-22,2020-08-26,58.92916806292997
434,4001,Lauren Moore,2022-01-31,2019-06-12,64.05110463393694
435,6701,Robert Walker,2022-02-20,2020-10-11,89.03772443479009
436,9131,Heather Howell,2022-03-07,2020-03-12,71.56439636020882
437,1724,Deborah Moore,2022-01-03,2019-09-01,27.08158401601488
438,7914,William Moore,2022-03-25,2021-02-19,0.880951517101003
439,8826,Maria Knight,2022-02-03,2019-04-13,9.604153860137465
440,2509,Andrew Hooper,2022-01-31,2020-10-11,22.157369105597123
441,4369,Heather Graham,2022-02-07,2020-05-16,75.87682620858396
442,3522,Julie Rodriguez,2022-01-17,2022-01-10,93.71095604102703
443,8302,Tammy Ball,2022-01-04,2021-04-16,36.22355526564106
444,4101,Tiffany Jones,2022-02-16,2022-02-07,28.85942476786959
445,1373,Luis Smith,2022-03-10,2021-06-02,30.56107891526283
446,6020,Anthony Foster,2022-01-07,2020-11-17,55.69134487728968
447,2540,Johnny Henry,2022-01-03,2020-09-02,24.50641248613088
448,6530,Kevin Roberson,2022-03-01,2021-10-19,79.83037827023948
449,8338,Luis Harris,2022-01-06,2021-09-11,49.59383513927453
450,7696,Mark Fisher,2022-01-05,2020-05-30,85.12934273370635
451,8568,Kari Gomez,2022-01-02,2019-06-03,43.18499716918893
452,5835,Kenneth Flores,2022-03-25,2021-07-18,48.57875719510627
453,1294,Heather Bender,2022-03-24,2019-07-02,19.70018175352054
454,1971,Karen Zuniga,2022-02-22,2019-08-10,51.666297323987024
455,3402,Derrick Hogan,2022-03-10,2020-06-24,42.856630025782636
456,5147,Ronald Rodriguez,2022-02-18,2019-10-07,68.50906744012578
457,8975,Lisa Vasquez,2022-01-29,2022-02-19,74.58804720476283
458,7123,Angela Wade,2022-01-29,2020-12-07,27.73740817104099
459,5987,Gloria Brown,2022-03-02,2021-04-03,47.931552249337884
460,9334,Jennifer Robertson,2022-01-09,2021-11-01,53.074889132168366
461,9366,Jonathan Schmidt,2022-03-03,2019-05-30,51.866894063009504
462,7229,Angela Graves,2022-03-20,2019-10-25,2.7161089520432724
463,1378,Angel Booker,2022-01-03,2021-11-16,1.5155594136937234
464,2636,Danny Singh,2022-02-15,2021-07-04,16.416618089037183
465,3328,Denise Schultz,2022-02-10,2021-07-16,26.80795206714017
466,9075,Christie Khan,2022-03-20,2021-11-18,95.95967722942575
467,3220,Daniel Bush,2022-01-01,2021-07-30,52.88978826646711
468,2115,Courtney Kline,2022-01-07,2021-12-18,65.92809138395357
469,1170,Stephanie Harmon,2022-01-01,2021-03-30,79.35587152223516
470,5173,Andre Byrd,2022-01-20,2022-03-20,17.514454042202875
471,2828,Krista White,2022-03-20,2020-01-10,19.49983542355902
472,5698,Kristine Wright,2022-01-07,2020-06-28,21.82008842986378
473,5509,Suzanne Fritz,2022-01-24,2020-02-03,16.2508141464345
474,9226,Belinda Clark,2022-02-19,2020-03-09,35.241271070438515
475,1500,Karen Lee,2022-02-25,2021-05-22,3.0666215250542583
476,1803,Molly Norman,2022-03-19,2021-07-09,68.83530975032545
477,9045,Anthony Jones,2022-03-18,2021-05-02,67.73264684096918
478,1934,Matthew Cooper,2022-03-20,2021-07-27,86.3763854572497
479,2543,Amanda Shannon,2021-12-27,2019-11-22,98.69273062467097
480,5028,Blake Bush,2022-02-28,2020-07-09,70.37200289507769
481,4846,Arthur Wilson,2022-03-03,2021-08-01,68.34090631512835
482,6158,Jessica Munoz,2022-01-24,2021-08-03,98.13408530413254
483,5606,Tony Santos,2022-01-08,2020-09-19,43.3258517239839
484,7888,Sandra Marsh,2022-01-13,2021-06-05,60.36324077771585
485,9305,Brandi Russell,2022-03-16,2021-07-10,16.849367739063638
486,4575,Emily Brock,2022-02-25,2020-06-17,48.391326426101614
487,1796,Darrell Pitts DDS,2022-03-20,2019-06-08,82.44442686343945
488,1285,Kathleen Parker,2022-03-21,2020-05-04,58.39330375530848
489,3486,Chad Ferguson,2022-02-09,2021-07-11,84.64995111215742
490,2849,Steven George,2022-03-12,2019-03-26,62.69250750197172
491,4408,Raymond Davis,2022-03-09,2020-03-15,54.984985740249606
492,9599,Andrew Stewart,2022-01-10,2021-07-15,53.05564991999942
493,7416,Jessica Cox,2022-03-18,2021-01-06,62.31985246093812
494,2579,James Salas,2022-01-17,2021-12-24,53.69265191234507
495,4264,Stephen Hines,2022-03-05,2019-08-16,66.41451352680014
496,6579,Mr. Jonathan Davis MD,2021-12-28,2021-01-07,10.827225853823762
497,5480,Cameron Jimenez,2022-01-08,2021-06-13,85.93761183132358
498,7364,Stephanie Raymond,2022-02-08,2020-10-21,25.44850688249134
499,5836,Mary Suarez,2022-01-12,2022-01-20,73.8827261388604
500,7955,Martha Taylor,2022-02-22,2021-09-25,66.02398080470493
501,6329,Melissa Santos,2022-02-01,2020-09-15,10.267831351444535
502,2765,Robert Small,2022-01-16,2020-08-22,64.18204734945915
503,6039,Mark Evans,2022-03-15,2020-04-29,21.099547330826674
504,2646,Dustin Keith,2022-02-06,2019-05-13,62.060523771350276
505,3528,Justin Wright,2022-02-21,2022-03-17,88.03467749140324
506,9323,Jennifer Harmon,2022-01-23,2021-03-19,3.4565545781074625
507,4927,Jacqueline Elliott,2022-03-22,2021-09-25,83.35206622624514
508,5863,John Fisher,2021-12-27,2020-08-17,9.202809302412918
509,6517,Jeffrey Johnson,2022-01-18,2020-05-15,68.39693754053835
510,9288,Christopher Berger,2022-03-04,2019-10-28,40.23863360546252
511,9351,Bradley Clements,2022-01-24,2019-09-24,73.32004765573305
512,9173,Joseph Warren DDS,2022-03-19,2021-02-05,6.861300607992627
513,8280,Mr. Alexander Anderson Jr.,2022-02-24,2022-03-09,34.490658758261475
514,6422,John Morgan,2022-03-02,2019-10-23,33.038369858341795
515,5306,Ryan Rasmussen,2022-03-15,2022-03-08,24.19838086729338
516,6322,Andrew Evans,2022-01-16,2020-04-24,84.09438158292299
517,1107,Holly Nunez,2022-01-22,2019-06-15,60.38592412418006
518,3961,Karen Brown,2022-01-08,2019-04-01,12.98738788945043
519,4750,Lisa Mendoza,2022-02-19,2019-12-21,73.21295868950858
520,8244,Tiffany Quinn,2022-01-01,2021-01-05,71.4209395647867
521,1306,Richard Fields,2022-01-13,2022-01-20,88.5746097427121
522,9251,Kyle Davis,2022-02-19,2021-05-31,59.54430137625224
523,8871,Teresa Allen,2022-02-19,2021-07-12,15.233714959772026
524,9153,Cameron Estes,2022-01-28,2020-12-25,34.17595824191648
525,6144,Allen Mendoza,2022-01-27,2021-09-06,98.94481559462254
526,5701,Cathy Little,2022-01-08,2021-05-25,11.617816054863194
527,9457,Catherine Vega,2022-01-24,2020-09-11,41.92106459628827
528,9982,Jose Berry,2022-02-13,2021-11-24,32.43414408600162
529,7327,Derek Williams,2022-01-16,2019-09-15,74.49975607464823
530,9175,Brandon Rogers,2022-01-18,2019-09-28,39.59612710811143
531,2234,Tammy Moss,2022-01-25,2021-08-30,17.92176931595526
532,5684,Eugene Golden,2022-01-10,2021-04-17,92.25663405722555
533,2922,Colton Stein,2022-02-05,2020-01-20,17.46933189489588
534,2164,Charles Ball PhD,2022-03-15,2020-09-24,83.13644018688316
535,5123,Michael Ryan,2022-02-03,2019-07-29,71.54769060872815
536,6779,Shelia Taylor,2022-03-16,2019-09-25,78.52767739334698
537,4974,Donna Michael,2022-01-28,2020-06-19,23.94995530461963
538,9808,Julie Cooper,2022-01-28,2021-06-22,30.499446874612435
539,7003,Annette Gay,2022-03-04,2022-01-05,27.71714479833548
540,8812,Mr. Edward Wagner,2022-01-14,2021-09-27,27.462717228057354
541,9593,Taylor Jones,2022-02-25,2019-07-17,50.043406575702996
542,3229,Shannon Clark DDS,2022-01-30,2020-10-17,49.55525207762671
543,7653,Ann Boyer,2022-03-20,2020-07-28,77.40479607579358
544,3142,Morgan Hayes,2022-03-19,2019-04-20,73.45475348049997
545,5342,Heather Kelley,2022-02-10,2021-06-01,58.895629908007706
546,9410,Joseph Caldwell,2022-02-05,2020-04-15,50.56691242357849
547,7985,Christopher Beasley,2022-01-12,2020-01-19,16.424071412144446
548,2448,Stanley Bolton,2022-01-14,2021-11-27,69.48478811414046
549,5895,Teresa Jones,2022-01-22,2021-09-27,50.25136095379988
550,6166,Jason Mack,2022-01-22,2022-01-13,47.13772166328479
551,2267,Lori Hart,2022-01-08,2019-12-29,43.84558306414016
552,2470,Nicholas Campbell Jr.,2022-01-24,2019-05-11,40.54390926711827
553,4384,Adam James,2022-02-02,2020-02-28,37.26728859768371
554,4931,Allison Thomas,2022-02-24,2022-01-19,11.16410364245649
555,5733,William Young,2022-02-09,2020-05-26,43.83545621130018
556,8229,Jason Washington,2022-02-17,2020-09-25,12.992150256055012
557,9188,Destiny Kirk,2022-02-03,2020-11-05,83.4200853473367
558,5340,Valerie Hanson,2022-01-08,2021-04-15,64.09008352184003
559,9373,Douglas Garcia,2022-03-10,2021-07-28,30.412942787656327
560,7826,Patrick Collier,2022-03-15,2019-05-26,47.660549609904514
561,7838,Melanie Mccoy,2022-01-17,2019-10-04,92.32369847536617
562,7802,Brenda Whitehead,2022-02-03,2020-06-16,33.04268375877706
563,1966,Rebecca Jones,2021-12-31,2020-09-13,0.03387857365785285
564,5764,Kent Browning,2022-02-20,2019-12-09,31.322679697876943
565,6016,Larry Johnson,2022-02-11,2021-02-03,28.51296254690192
566,7519,Michael Farrell,2022-01-17,2019-10-16,35.05529024110244
567,3375,Rachel Bell,2022-02-16,2020-11-05,16.70634653301325
568,9783,Michael Mills,2022-03-24,2019-10-31,82.97212971571317
569,6545,Sherry Hudson,2022-02-25,2020-05-23,55.17389347636728
570,8029,Shawn Kim,2022-01-30,2021-05-24,42.216648770421216
571,8190,Tammy Herring,2021-12-31,2020-10-30,43.6176060872034
572,9244,Tara Fletcher DDS,2022-03-07,2019-04-25,47.281342580662155
573,2985,Kyle Richards,2022-01-21,2021-08-07,2.6284326536234692
574,7686,Jeremy Wilson,2022-01-02,2021-08-03,4.994593061744168
575,9119,Samuel Campbell,2022-02-28,2020-03-21,19.162326335255397
576,9340,Bonnie Harrison,2022-01-08,2022-03-03,80.5091862465546
577,7243,Timothy Hays,2022-02-27,2021-10-19,38.94957275846554
578,5994,Natasha Holmes,2022-01-19,2020-11-10,48.06851099662085
579,2516,Jamie Smith,2022-03-24,2020-08-09,92.03980949264864
580,8258,Sarah Grant,2022-01-27,2020-11-30,64.97545919945273
581,8667,Billy Rose,2022-03-09,2021-04-05,5.9673500329544655
582,8594,Heather Gibbs,2022-02-17,2020-03-01,37.24663007583725
583,8690,Mario Williams,2022-02-27,2021-01-03,18.135275798541016
584,7308,Crystal Chen DDS,2022-02-04,2021-07-03,29.941021770608245
585,4967,Jessica Ward,2022-03-02,2021-01-06,88.22403172992698
586,2913,Craig Dominguez,2022-02-17,2019-05-29,74.37120784477675
587,7286,Teresa Smith,2022-01-18,2021-12-30,99.64018036952943
588,8473,Lisa Davis,2022-01-30,2019-11-07,1.1590216851154245
589,2850,Kim Pope,2022-02-11,2021-11-30,24.637298480279156
590,5215,Nathaniel Gonzalez,2022-02-16,2019-06-12,42.994411528766406
591,4273,Steven Bailey,2022-03-22,2020-10-04,12.33904534250887
592,1035,Sarah Bradley,2022-02-06,2020-12-22,23.640941816145578
593,4273,William Perez,2022-01-23,2019-06-07,25.809475004336424
594,6438,Susan Valdez,2022-02-21,2020-03-10,5.701291933312902
595,6602,Alisha Osborne,2022-01-23,2020-08-16,86.28137528993639
596,7008,Gary Clark,2022-02-16,2021-11-27,30.348070219377043
597,9427,Matthew Anderson,2022-01-07,2020-03-29,89.99277909994768
598,5033,Angela Matthews,2022-02-06,2021-08-04,43.75832995934904
599,2452,Alexander Miller,2022-02-25,2022-02-25,88.39753836602162
600,8768,George Wise,2022-01-25,2021-08-17,80.28091064752675
601,2747,David Simmons,2022-02-19,2019-08-16,8.827001514774935
602,5220,Christopher Mcintosh,2022-03-25,2021-11-15,81.5971673044752
603,7236,Stephanie Pratt,2022-02-22,2020-11-10,74.78104349761483
604,7073,Christopher Mcdaniel,2022-01-28,2021-05-15,22.145026405598067
605,1075,Patrick Watts,2022-01-10,2021-07-13,87.23872897971921
606,2426,Jason Castillo,2021-12-27,2021-10-19,62.64565924897201
607,1930,Loretta Cobb,2022-01-06,2019-06-23,97.09603844191724
608,8164,David Perez,2022-02-02,2021-11-15,48.316735975957194
609,6397,Trevor Anderson,2022-01-11,2020-08-17,94.63041127930573
610,7238,Juan Hebert,2022-02-17,2020-01-20,91.4566802263903
611,3798,Stephen Brown,2022-02-11,2019-10-06,73.72607977553879
612,7518,Robert Price,2022-01-12,2019-12-23,47.76588695681042
613,8151,Jamie Ruiz,2022-01-07,2019-09-17,84.48445896080277
614,1407,Jamie Michael,2022-02-04,2020-04-13,9.649820747579795
615,4188,Erik Shepherd,2022-02-20,2019-11-15,74.6855963270738
616,3012,Monica Curtis,2022-01-30,2020-01-18,71.19238186168872
617,5977,Isaac Robinson,2022-03-18,2019-12-31,23.000146339987094
618,2910,Michael Patel,2022-03-04,2021-10-11,2.8373031063846144
619,4351,Jennifer Edwards,2022-02-07,2021-04-12,37.67026460481474
620,6212,Richard Johnson,2021-12-31,2020-06-18,95.41391152087604
621,2763,Hunter Boyd,2022-01-18,2019-10-31,45.59010673067975
622,3136,Courtney Reynolds,2021-12-26,2021-05-22,38.245145390930524
623,9779,Richard Henderson,2022-03-23,2020-08-29,45.37974982564309
624,3357,Timothy Holloway,2022-01-16,2020-01-13,99.06166372355439
625,7646,Stanley Lam,2022-01-06,2020-03-12,56.72384396128105
626,4288,Adam Sanchez,2021-12-26,2020-05-01,27.49743826877151
627,1400,Karen Rojas,2022-01-15,2021-06-14,37.95398440099411
628,4554,Briana Delgado,2022-02-05,2019-10-21,73.64869254106472
629,6892,Hailey Hall,2022-03-15,2022-03-11,88.3365472636283
630,8991,Kendra Schwartz,2022-01-10,2019-05-26,85.61036690587957
631,1782,Daniel Long,2022-01-03,2021-01-22,1.3737276975024915
632,6734,Tom Burgess,2022-02-03,2021-05-01,20.126772463445576
633,6294,Ray Mitchell,2022-03-06,2020-04-17,62.845839172882734
634,9912,Hannah Sanchez,2022-03-24,2020-05-06,2.457068470313062
635,6850,Joseph Watson,2022-03-19,2021-10-08,55.74706138594582
636,8602,Michele Howard,2021-12-31,2021-01-29,36.66191948082302
637,9934,Patrick Brown,2022-02-27,2019-07-21,43.79568825256817
638,7334,Laura Harvey,2022-03-21,2020-09-12,32.506468139971325
639,2837,Tina Miller,2022-01-08,2019-04-30,20.569744203423777
640,7633,Jessica Phillips,2022-02-10,2022-02-16,30.197908402938147
641,9081,Scott Thompson,2022-03-14,2021-03-10,40.60551444684955
642,7392,Matthew Smith,2022-02-09,2020-01-27,4.55338794093556
643,6501,David Johnson,2022-03-14,2019-06-10,38.15880041886567
644,2824,Janet Frederick,2022-01-18,2021-08-07,4.735346283360087
645,5782,Bradley Mccullough,2022-02-19,2021-11-15,32.167028864915615
646,6651,Mary Vargas,2022-03-05,2020-02-24,78.53368844271196
647,9674,Donna Wilson,2022-01-11,2020-03-21,22.085506874522842
648,4927,Angela Shaw,2022-02-09,2020-06-01,89.64739131608701
649,6051,Nicholas Arnold,2022-03-02,2020-02-20,29.711374407858028
650,6508,Nathan Hall,2022-02-22,2021-02-23,57.58505399348712
651,7497,Kristin Stout,2021-12-27,2021-10-19,73.91416079259821
652,3768,Melissa Stark,2022-01-24,2021-10-30,78.81102517279336
653,6573,Christopher Sanchez,2022-01-09,2020-06-24,65.1199483815585
654,4251,Travis Vaughn,2022-01-23,2019-08-09,41.60680644438921
655,6991,Sonia Love,2022-01-11,2021-03-13,89.39175677710159
656,5655,Lauren Perez,2022-02-07,2019-05-01,80.78168027739595
657,7707,Ian Rojas,2022-01-08,2020-05-02,22.497264775772287
658,5412,Sara Murphy,2022-03-10,2020-09-04,33.18447278018651
659,5173,Rodney Rodriguez MD,2021-12-31,2020-01-18,43.0118101186264
660,6891,Steven Walsh,2022-01-23,2020-06-18,94.43532509370158
661,8824,Alexander Cervantes,2022-01-18,2020-07-23,77.1645373415955
662,5815,Alice Brown,2022-01-19,2021-06-07,83.62013318093292
663,1859,Anita Oconnell,2022-03-21,2019-05-06,94.22523979739277
664,7901,Robert Gross,2022-01-19,2020-04-11,23.171309418718
665,4412,Erin Miller,2022-01-14,2021-04-30,3.671960898467219
666,1581,Jessica Baird,2022-01-17,2022-01-29,1.238818764420302
667,2985,Emily Johnson,2022-02-11,2021-01-28,46.48871280015905
668,1017,Crystal Oconnor,2022-01-09,2019-10-23,29.088949299139877
669,1782,Alicia Phillips,2022-03-02,2021-12-20,65.04400969741845
670,2004,Danny Gray,2022-01-12,2020-01-13,16.93252410440367
671,8617,Yvonne Gilmore,2022-03-18,2019-08-18,9.755808213320826
672,8937,Corey Escobar,2022-02-18,2020-11-05,54.442716439582526
673,3336,Dorothy Lopez,2022-02-11,2021-04-19,98.48928984294318
674,9700,James Hernandez,2022-02-04,2019-12-31,34.73682829723232
675,2507,Jason Brown,2022-03-01,2022-02-16,72.79005735376765
676,5370,Kenneth Aguirre,2022-01-24,2019-10-18,48.86245884562055
677,2623,Steven Pacheco,2022-02-06,2021-01-02,91.62370596053428
678,2495,Bridget Bennett,2022-01-12,2020-09-20,65.29329610334204
679,1290,Robert Thornton,2022-01-23,2021-08-16,40.10138439391159
680,2625,Duane Scott,2022-03-08,2019-08-11,48.57416158742548
681,7700,Jill Collins,2022-01-02,2021-07-11,15.130117285702438
682,7648,Katelyn Bishop,2022-01-27,2021-04-11,97.37233994213638
683,3250,Rodney Mathis,2022-02-14,2021-02-23,78.74755295192296
684,2573,Jason Goodman,2022-03-19,2020-08-22,50.37449687461013
685,7389,Katelyn Austin,2022-02-10,2021-10-09,44.878925060954266
686,8977,Brian Cooper,2022-01-11,2019-03-26,51.67070407949962
687,2434,Julie Floyd,2022-02-02,2020-12-04,86.75371413953619
688,6196,Melissa Lara,2022-01-15,2021-11-27,17.168972153696483
689,7348,Natalie Mooney,2022-01-13,2020-12-06,92.01852760273886
690,1170,Hunter Mitchell,2022-01-20,2020-12-02,33.90054198056917
691,6684,Wendy Cortez,2022-01-09,2019-06-25,69.06311253268572
692,8740,Eric Jones,2022-03-08,2019-05-08,78.35391534866181
693,3135,Anthony White,2022-01-22,2020-04-07,81.14335679025947
694,2709,Steven Yoder,2022-01-16,2020-10-20,69.50193837052319
695,8773,John Schroeder,2022-02-03,2020-04-08,0.6281890622955144
696,2671,Joseph Brown,2022-02-20,2019-09-12,53.06129721629923
697,9871,Donald Brown,2022-01-19,2020-11-26,40.872632089470606
698,6030,Anthony Gilbert,2022-03-06,2022-02-15,52.998801379655006
699,5017,Dakota Williams,2022-02-19,2020-03-30,74.43864604181003
700,7872,Cody Jackson PhD,2022-02-20,2021-04-08,24.93052247664248
701,7830,Patricia Preston,2022-03-24,2021-08-17,56.921749362740016
702,8046,Annette Hines,2022-01-08,2019-06-27,18.557119530139065
703,2257,Brent Smith,2022-01-02,2021-06-29,46.91098772529715
704,8543,Shane Diaz,2022-03-09,2020-05-30,70.09570786322202
705,6143,Paula Jackson,2021-12-27,2020-08-26,70.84032087992598
706,7493,Ryan Murphy,2022-03-10,2020-08-07,55.71798852508131
707,4943,Alicia Wallace,2022-03-21,2019-12-31,92.70178285590023
708,7606,Leah Stephenson,2022-01-12,2022-03-08,33.49709171539475
709,2977,Nicholas Schneider,2022-03-07,2020-07-17,97.056619616644
710,3050,Morgan Sloan,2022-02-05,2020-03-20,53.056579502376145
